id,title,type,style_type,product_url,descr,color,size,keywords,image_name
1474147,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/three-dots-scoop-neck-tee?ID=1474147&CategoryID=2910,"
Refresh your basics collection with this scoop-neck tee from Three Dots. Made in the USA, this soft jersey style is knitted from finely spun cotton. The curve-contouring fit makes layering a cinch--slip yours on beneath everything from tailored jackets to slouchy cardigans.
",Granite,"X Small, Small, Medium, Large, X Large, ","Scoop neck, three quarter sleeves, pullover style, Cotton, Machine wash, Made in USA, ",8856396
1474148,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/three-dots-scoop-neck-tee?ID=1474148&CategoryID=2910,"
Refresh your basics collection with this scoop-neck tee from Three Dots. Made in the USA, this soft jersey style is knitted from finely spun cotton. The curve-contouring fit makes layering a cinch--slip yours on beneath everything from tailored jackets to slouchy cardigans.
",White,"Small, Large, X Large, ","Scoop neck, three quarter sleeves, pullover style, Cotton, Machine wash, Made in USA, ",8856398
1474149,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/three-dots-british-cotton-tee?ID=1474149&CategoryID=2910,"
Made in the USA from soft cotton-jersey, this tee from Three Dots features three-quarter sleeves and a flattering boat neckline. Wear yours on its own, or layer it beneath jackets, coats and cardigans.
",Midnight,"X Small, Small, Medium, Large, X Large, ","Boat neck, three quarter sleeves, pullover style, Cotton, Machine wash, Made in USA, ",8856400
1474150,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/three-dots-british-cotton-tee?ID=1474150&CategoryID=2910,"
Made in the USA from soft cotton-jersey, this tee from Three Dots features three-quarter sleeves and a flattering boat neckline. Wear yours on its own, or layer it beneath jackets, coats and cardigans.
",Granite,"X Small, Small, Medium, Large, X Large, ","Boat neck, three quarter sleeves, pullover style, Cotton, Machine wash, Made in USA, ",8856402
1474151,"
",Tops,"tank top female",http://www1.bloomingdales.com/shop/product/three-dots-ribbed-cotton-tank?ID=1474151&CategoryID=2910,"
Well-crafted basics are the key to every capsule wardrobe--this lightweight tank from Three Dots is knitted from finely spun cotton. Pair yours with denim shorts in the summer, or wear it as a luxe layering piece beneath cozy cardigans and sweaters when the temperature drops.
",Black,"X Small, Small, Medium, Large, X Large, ","Round neckline, sleeveless, scoop back, pullover style , Cotton, Machine wash, Made in USA, ",8856404
1474152,"
",Tops,"tank top female",http://www1.bloomingdales.com/shop/product/three-dots-ribbed-cotton-tank?ID=1474152&CategoryID=2910,"
Well-crafted basics are the key to every capsule wardrobe--this lightweight tank from Three Dots is knitted from finely spun cotton. Pair yours with denim shorts in the summer, or wear it as a luxe layering piece beneath cozy cardigans and sweaters when the temperature drops.
",White,"X Small, Small, Medium, Large, X Large, ","Round neckline, sleeveless, scoop back, pullover style , Cotton, Machine wash, Made in USA, ",8856406
1474160,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/vince-camuto-chevron-knit-sweater?ID=1474160&CategoryID=2910,"
Knitted in a ribbed chevron design, VINCE CAMUTO's sweater features a touchably tactile finish. Slip yours on with everything from distressed denim to pleated skirts.
","Steel Heather","X Small, Small, Medium, Large, X Large, ","Crewneck, long sleeves, ribbed neckline and cuffs, Chevron-knit design, pullover style, Cotton/acrylic, Machine wash, Imported, ",8856420
1474159,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/vince-camuto-stripe-intarsia-cardigan?ID=1474159&CategoryID=2910,"
Knitted in a two-tone stripe intarsia, VINCE CAMUTO's cardigan features draped lapels and a longer length. Slip this casual topper on over a jersey tee and jeans for a cozy-chic finish.
","Medium Heather Grey","X Small, Small, Medium, Large, X Large, ","Draped lapels, long sleeves, Intarsia stripe pattern, open-front silhouette, Acrylic/wool/polyester, Hand wash, Imported, ",8856422
1477705,"
",Tops,"tank top female",http://www1.bloomingdales.com/shop/product/bcbgeneration-high-low-tank?ID=1477705&CategoryID=2911,"
",Black,"X Small, Large, ","High neck, sleeveless, v-back, high/low hem, Rayon/spandex, Machine washable, Made in USA, ",8857219
1477705,"
",Tops,"tank top female",http://www1.bloomingdales.com/shop/product/bcbgeneration-high-low-tank?ID=1477705&CategoryID=2911,"
","Whisper White","X Small, Large, ","High neck, sleeveless, v-back, high/low hem, Rayon/spandex, Machine washable, Made in USA, ",8857222
1477708,"
",Bottom,"cropped pants female",http://www1.bloomingdales.com/shop/product/bcbgeneration-printed-straight-cropped-pants?ID=1477708&CategoryID=2911,"
","Black Combo","X Small, Small, Medium, Large, ","Elasticized whist, printed, cropped, pull-on style, 11.25"" rise, 23"" inseam, Polyester/spandex, Hand wash, Imported, ",8857230
1477717,"
",Bottom,"skirt female",http://www1.bloomingdales.com/shop/product/bcbgeneration-pleated-floral-print-mini-skirt?ID=1477717&CategoryID=2911,"
","Black Multi","X Small, Small, Medium, Large, ","Elasticized waist, pleated, floral print, Pull-on style, lined, Approx. 15  from back waist to hem, based on a size small, Polyester, Machine wash or dry clean, Imported, ",8857247
1477721,"
",Bottom,"maxi skirt female",http://www1.bloomingdales.com/shop/product/bcbgeneration-pleated-pebble-print-maxi-skirt?ID=1477721&CategoryID=2911,"
","Navy Sea Multi","X Small, Small, Medium, ","Elasticized waist, pleated, pebble print, Pull-on style, lined, Approx. 41.5  from back waist to hem, based on a size small, Polyester; Lining: polyester, Machine washable or dry clean, Imported, ",8857255
1477726,"
",Tops,"tank top female",http://www1.bloomingdales.com/shop/product/bcbgeneration-cutout-neck-top?ID=1477726&CategoryID=2911,"
","Antique Garnet","X Small, Small, Medium, Large, ","High cutout neck, sleeveless, layered front, Keyhole back, split high/low hem, Polyester; contrast: polyester, Machine wash or dry clean, Imported, ",8857266
1477726,"
",Tops,"tank top female",http://www1.bloomingdales.com/shop/product/bcbgeneration-cutout-neck-top?ID=1477726&CategoryID=2911,"
",Black,"X Small, Small, Medium, Large, ","High cutout neck, sleeveless, layered front, Keyhole back, split high/low hem, Polyester; contrast: polyester, Machine wash or dry clean, Imported, ",8857269
1477728,"
",Bottom,"shorts female",http://www1.bloomingdales.com/shop/product/bcbgeneration-ruffle-front-shorts?ID=1477728&CategoryID=2911,"
",Black,"0, 2, 4, 6, 8, 10, ","Ruffle detail, geometric jacquard, Concealed zip back with hook-and-eye closure, 10.75"" rise, 2.25"" inseam, Polyester, Hand wash, Imported, ",8857274
1477729,"
",Tops,"cardigan female",http://www1.bloomingdales.com/shop/product/bcbgeneration-lace-stitch-long-cardigan?ID=1477729&CategoryID=2911,"
",Grey,"X Small, Small, Medium, Large, ","Open front, long sleeves, open-weave geometric knit, Two patch hip pockets, Approx. 42.5  from back neck to hem, based on a size small, Rayon/polyester, Hand wash, Imported, ",8857276
1478116,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/spanx-denim-leggings-in-lapis-night?ID=1478116&CategoryID=2910,"
Super skinny and loaded with stretch, SPANX® Denim's leggings were built to flatter. The higher rise is perfect for tucking in tops and blouses, too.
","Lapis Night","25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, five-pocket silhouette, belt loops, Leggings-style silhouette, tonal stitching, high-rise, 11"" rise, 29"" inseam, 9"" leg opening, Shaping technology with mesh insets, Cotton/polyester/spandex; mesh insets: nylon/elastane, Machine wash, Imported, ",8857814
1478117,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/spanx-denim-coated-skinny-jeans-in-black-laquer?ID=1478117&CategoryID=2910,"
Coated to resemble the look of slick leather, SPANX® Denim's pin-thin skinny jeans will be the go-to base layer for your edgiest looks. The higher rise is perfect for wearing with cropped tops, too.
","Black Laquer","25, 26, 27, 28, 29, 30, 31, ","Zip fly with button closure, five-pocket silhouette, belt loops, high-rise, Tonal stitching, silver-tone hardware, signature red-tone back rivet, Coated, skinny silhouette, concealed shaping technology, 10"" rise, 29"" inseam, 11"" leg opening, Cotton/polyester/Lycra  elastane; mesh insets: nylon/elastane, Hand wash, Imported, ",8857817
1478118,"
",Tops,"shirt female",http://www1.bloomingdales.com/shop/product/two-by-vince-camuto-abstract-print-blouse?ID=1478118&CategoryID=2910,"
Draped for a flattering and fluid fit, Two by VINCE CAMUTO's silky blouse features an allover abstract print. Wear yours solo, or layer it beneath a tailored blazer to break up the bold motif.
","Black Orchid","X Small, Small, Medium, Large, X Large, ","Round neckline, front tie-fastening keyhole, long sleeves, Button cuffs, abstract print, rounded hem, pullover style, Rayon, Machine wash, Imported, ",8857819
1478119,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/two-by-vince-camuto-dip-dye-cardigan?ID=1478119&CategoryID=2910,"
The extra long length of Two by VINCE CAMUTO's cardigan serves as the perfect canvas for an on-trend dip dye motif.
","New Ivory","X Small, Small, Medium, Large, ","Deep V-neck, long sleeves, ribbed cuffs, Dip dye print, front button closures, Acrylic, Hand wash, Imported, ",8857821
1478120,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/two-by-vince-camuto-mixed-media-jacquard-sweater?ID=1478120&CategoryID=2910,"
Knitted in a melange of mixed textures, Two by VINCE CAMUTO's jacquard sweater feels as good as it looks.
","Antique White","X Small, Small, Medium, Large, X Large, ","Round neckline, long sleeves, ribbed trims, Mixed media color-block design, pullover style, Upper Body: Acrylic; lower body & sleeves: cotton/acrylic, Hand wash, Imported, ",8857823
1478121,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/two-by-vince-camuto-mixed-media-poncho?ID=1478121&CategoryID=2910,"
Bold blocks of contrasting fabrics make Two by VINCE CAMUTO's mixed-media poncho an instant head-turner. Offset the relaxed fit and asymmetric hem with pin-thin skinny jeans.
","Grey Heather","Small/Medium, Large/X Large, ","Round neckline, long open sleeves, Cable-knit panels, waffle-knit panels, Ribbed trims, asymmetric hem, Cotton/acrylic, Hand wash, Imported, ",8857825
1478122,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/two-by-vince-camuto-plaid-jacquard-cardigan?ID=1478122&CategoryID=2910,"
From tartan to punk-chic checks, plaid is one of this season's top trends. Two by VINCE CAMUTO taps the look with this cozy cardigan, rendering the pattern in a jacquard of subdued hues. Wear this relaxed-fit topper with a tee and your favorite jeans.
","Black Orchid","X Small, Small, Medium, Large, X Large, ","Round neckline, short sleeves, contrast ribbed trims, Plaid jacquard, open-front silhouette, Cotton/acrylic, Machine wash, Imported, ",8857827
1478124,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/two-by-vince-camuto-color-block-blanket-cape?ID=1478124&CategoryID=2910,"
Cocoon yourself in Two by VINCE CAMUTO's color-block cape, featuring a cozy blanket shape and contrasting stitched trims.
","Rich Black",,"Open-front silhouette, color block, stitched trims, Acrylic, Hand wash, Imported, ",8857831
1478125,"
",Tops,"shirt female",http://www1.bloomingdales.com/shop/product/two-by-vince-camuto-snake-print-high-low-hem-top?ID=1478125&CategoryID=2910,"
Conquer the urban jungle in Two by VINCE CAMUTO's relaxed-fit top, featuring a high/low hem and an exotic snake motif.
","New Ivory","X Small, Small, Medium, Large, X Large, ","Boat neck, long sleeves, snake print, Rounded high/low hem, pullover style, Rayon/polyester/spandex, Machine wash, Imported, ",8857833
1478126,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/vince-camuto-stripe-poncho-sweater?ID=1478126&CategoryID=2910,"
Cool-weather dressing means cozy shapes and sumptuously soft fabrics, and VINCE CAMUTO fully delivers with this striped poncho sweater. Offset the loose and relaxed fit with leggings and sleek ankle boots.
","Steel Heather","X Small/Small, Medium/Large, ","Round neckline, short sleeves, poncho-style silhouette, Striped, side slits, pullover style, Polyester/acrylic/nylon, Machine wash, Imported, ",8857835
1478128,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/vince-camuto-lace-applique-color-block-sweater?ID=1478128&CategoryID=2910,"
VINCE CAMUTO lends a ladylike outlook to this graphic color-block sweater with a pretty lace appliqué.
","Steel Heather","X Small, Small, Medium, Large, X Large, ","Round neckline, long sleeves, two-tone color block, Lace appliqu , ribbed trims, pullover style, Polyester/acrylic/nylon, Hand wash, Imported, ",8857836
1478127,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/vince-camuto-lace-applique-color-block-sweater?ID=1478127&CategoryID=2910,"
VINCE CAMUTO lends a ladylike outlook to this graphic color-block sweater with a pretty lace appliqué.
","Rich Black","X Small, Small, Medium, Large, X Large, ","Round neckline, long sleeves, two-tone color block, Lace appliqu , ribbed trims, pullover style, Polyester/acrylic/nylon, Machine wash, Imported, ",8857839
1478129,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/vince-camuto-check-rib-knit-sweater?ID=1478129&CategoryID=2910,"
A well-crafted sweater has serious staying power, and VINCE CAMUTO's cozy pullover fits the bill. Crafted with a checker-knit bodice and ribbed sleeves, this textural staple is a versatile everyday essential.
","Purple Haze","Medium, Large, X Large, ","Boat neck, long ribbed sleeves, side slits, pullover style, Cotton/acrylic, Machine wash, Imported, ",8857840
1478130,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/vince-camuto-check-rib-knit-sweater?ID=1478130&CategoryID=2910,"
A well-crafted sweater has serious staying power, and VINCE CAMUTO's cozy pullover fits the bill. Crafted with a checker-knit bodice and ribbed sleeves, this textural staple is a versatile everyday essential.
","Rich Black","X Small, Small, Medium, Large, X Large, ","Boat neck, long ribbed sleeves, side slits, pullover style, Cotton/acrylic, Machine wash, Imported, ",8857843
1479060,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/current-elliott-the-stiletto-skinny-jeans-with-released-hem-in-carlsbad-black?ID=1479060&CategoryID=2911,"
","Carlsbad Black","24, 25, 26, 27, 28, 29, 30, ","Zip fly with button closure, five-pocket silhouette, mid rise, Tonal stitching, silver-tone logo hardware, raw hems, 8.5"" rise, 27.5"" inseam, 9.5"" leg opening, based on a size 27, Looking for the perfect fit? Check out our latest denim guide , Cotton/polyester/spandex, Machine wash, Made in USA, ",8858256
